dataset,model,selection_type,k,pr_auc_cv,pr_auc_test,pr_auc_diff,pr_auc_diff_percent,k_percent,pr_auc_test_percent
uci_mushroom,svc,mrmr,17,0.9973148480797622,0.996553803794874,0.0007610442848882126,0.0007636760624365269,17.0,99.6553803794874
uci_mushroom,svc,mutual_info,13,0.9936330399630624,0.9935358492553132,9.719070774916183e-05,9.782305069516049e-05,13.0,99.35358492553132
uci_mushroom,svc,relieff,30,1.0,1.0,0.0,0.0,30.0,100.0
uci_phishing_url,logreg,mrmr,10,0.999993363136811,0.9999999009886484,-6.537851837462583e-06,-6.537852484784194e-06,20.0,99.99999119868079
uci_phishing_url,logreg,mutual_info,2,0.9999312050601468,0.9999995150598232,-6.830999967644136e-05,-6.831003280272075e-05,4.0,99.99995260579784
uci_phishing_url,logreg,relieff,25,0.997547559766309,0.9975516707067532,-4.110940444168598e-06,-4.121030082838764e-06,50.0,99.75516816779867
uci_phishing_url,logreg,shap,21,0.9999838504476264,0.9999999917515328,-1.6141303906369586e-05,-1.6141304039510602e-05,42.0,100.00000027496932
uci_phishing_url,dt,mrmr,4,0.9999776951592076,0.999973282466602,4.412692605648694e-06,4.412810505060741e-06,8.0,99.9973282466602
uci_phishing_url,dt,mutual_info,2,0.9999997673745912,0.9998511942472584,0.00014857312733274064,0.00014859523915915752,4.0,99.98511942472584
uci_phishing_url,dt,shap,3,0.9999999939855484,1.0,-6.014451603419957e-09,-6.014451603419957e-09,6.0,100.0
uci_phishing_url,dt,relieff,3,0.5883604985309983,0.5879659908436887,0.000394507687309531,0.0006709702490503591,6.0,58.79659908436887
uci_phishing_url,rf,shap,3,0.9999999939855484,1.0,-6.014451603419957e-09,-6.014451603419957e-09,6.0,100.0
uci_phishing_url,rf,mrmr,11,1.0,1.0,0.0,0.0,22.0,100.0
uci_phishing_url,rf,mutual_info,6,1.0,0.999999935334296,6.466570401375549e-08,6.466570819540904e-08,12.0,99.9999935334296
uci_phishing_url,rf,relieff,13,0.8539806028263769,0.8513852565080982,0.002595346318278735,0.003048380622567251,26.0,85.13852565080981
uci_phishing_url,xgb,shap,3,0.99999993079996,1.0,-6.920004003152513e-08,-6.920004003152513e-08,6.0,100.0
uci_phishing_url,xgb,mrmr,9,0.9999999991407924,1.0,-8.592075939617416e-10,-8.592075939617416e-10,18.0,100.0
uci_phishing_url,xgb,mutual_info,9,1.0,0.9999999725015912,2.7498408772252958e-08,2.7498409528415463e-08,18.0,99.99999725015913
uci_phishing_url,xgb,relieff,11,0.7666045288465339,0.7646367023740904,0.0019678264724434236,0.0025735443594763325,22.0,76.46367023740905
uci_phishing_url,svc,mrmr,25,0.9999901782365294,0.999999995876072,-9.817639542664125e-06,-9.817639583151363e-06,50.0,99.99999986254592
uci_phishing_url,svc,mutual_info,15,0.9999924328513696,0.999999993126583,-7.560275213425172e-06,-7.560275265390096e-06,30.0,99.99999958759702
uci_phishing_url,svc,relieff,25,0.997481824539309,0.9975007031006122,-1.887856130322607e-05,-1.8925862653073137e-05,50.0,99.75007058431278
uci_phishing_url,svc,shap,21,0.9999969316364054,1.0,-3.068363594649348e-06,-3.068363594649348e-06,42.0,100.00000027493871
uci_secondary_mushroom,logreg,mrmr,17,0.7974665323859697,0.8005545581660523,-0.003088025780082604,-0.003857358313163312,36.95652173913044,92.09563081440416
uci_secondary_mushroom,logreg,shap,36,0.8714645247199803,0.8694195813729447,0.0020449433470355327,0.0023520787785872715,78.26086956521739,100.01784884263733
uci_secondary_mushroom,logreg,mutual_info,13,0.8456917418913964,0.8449099661497046,0.0007817757416918036,0.0009252769798116992,28.26086956521739,97.19826777601573
uci_secondary_mushroom,logreg,relieff,6,0.6058947848141782,0.6076675074185801,-0.0017727226044018662,-0.0029172575179024014,13.043478260869565,69.90594438601985
uci_secondary_mushroom,dt,shap,21,0.9999368322395344,0.9983168534849564,0.0016199787545780886,0.0016227100132818705,45.65217391304348,100.02652591815215
uci_secondary_mushroom,dt,mrmr,28,0.9994350015432534,0.9917608440272372,0.007674157516016189,0.007737911374736055,60.869565217391305,99.36964544212593
uci_secondary_mushroom,dt,mutual_info,28,0.9998695260317892,0.9964006980551928,0.0034688279765964225,0.0034813584367885263,60.869565217391305,99.83453640090683
uci_secondary_mushroom,dt,relieff,28,0.8624415081882665,0.8609766043038729,0.0014649038843935758,0.0017014444725568325,60.869565217391305,86.2656964316407
uci_secondary_mushroom,rf,shap,25,1.0,1.0,0.0,0.0,54.34782608695652,100.0
uci_secondary_mushroom,rf,mutual_info,21,1.0,1.0,0.0,0.0,45.65217391304348,100.0
uci_secondary_mushroom,rf,mrmr,43,1.0,0.999996117317738,3.882682262035253e-06,3.8826973373153335e-06,93.47826086956522,99.9996117317738
uci_secondary_mushroom,rf,relieff,43,0.9998231900277542,0.9998529881706693,-2.979814291503846e-05,-2.980252423864546e-05,93.47826086956522,99.98529881706692
uci_secondary_mushroom,xgb,mrmr,37,0.99999980112248,0.9999475209789568,5.228014352320898e-05,5.2282887277950634e-05,80.43478260869566,99.99475209789568
uci_secondary_mushroom,xgb,mutual_info,17,1.0,0.9999830514164654,1.6948583534626138e-05,1.694887079397861e-05,36.95652173913044,99.99830514164654
uci_secondary_mushroom,xgb,relieff,37,0.937007408565991,0.9364866715317032,0.0005207370342877882,0.0005560538661335977,80.43478260869566,93.64866715317032
uci_secondary_mushroom,xgb,shap,13,1.0,0.9999899138448864,1.0086155113553374e-05,1.008625684510443e-05,28.26086956521739,99.99899138448865
uci_secondary_mushroom,svc,shap,43,0.8717278729442904,0.8697713570723146,0.0019565158719758724,0.002249459994361718,93.47826086956522,100.00121856655893
uci_secondary_mushroom,svc,mrmr,16,0.7979979832904192,0.801217499914494,-0.003219516624074825,-0.004018280459948032,34.78260869565217,92.11929741857394
uci_secondary_mushroom,svc,mutual_info,15,0.8454187120921175,0.8447668109766882,0.000651901115429343,0.0007716935691112664,32.608695652173914,97.1263422454036
uci_secondary_mushroom,svc,relieff,43,0.8697764240203586,0.8682053792357103,0.0015710447846483122,0.0018095312724638016,93.47826086956522,99.82117160291118
uci_spect_heart,logreg,mrmr,19,0.9694724303540326,0.9708314287545134,-0.0013589984004808153,-0.0013998294247893107,86.36363636363636,101.17463555676406
uci_spect_heart,logreg,mutual_info,19,0.9748387835015186,0.964724809846069,0.010113973655449637,0.010483791390275759,86.36363636363636,100.53823780093683
uci_spect_heart,logreg,relieff,8,0.9575144949397988,0.9421175433744836,0.015396951565315176,0.01634291991864015,36.36363636363637,98.18223460774429
uci_spect_heart,logreg,shap,11,0.9651297332235318,0.9601485664862344,0.004981166737297427,0.005187912486842047,50.0,100.06132724732576
uci_spect_heart,dt,mrmr,11,0.9824701968769752,0.9460916870804568,0.036378509796518466,0.03845135761500967,50.0,105.39967697696723
uci_spect_heart,dt,mutual_info,7,0.971839879148496,0.9537931491419862,0.018046730006509804,0.01892101030788939,31.818181818181817,106.25766106521188
uci_spect_heart,dt,relieff,11,0.9836470005625696,0.92325107420646,0.060395926356109575,0.06541657848383252,50.0,102.85511047062346
uci_spect_heart,dt,shap,7,0.9745295644725198,0.9523682712803384,0.022161293192181408,0.023269667691037586,31.818181818181817,106.09892204615048
uci_spect_heart,rf,shap,18,0.9815154530229484,0.9695994821860034,0.011915970836944956,0.012289580446227024,81.81818181818181,100.65817592004753
uci_spect_heart,rf,mrmr,18,0.9802725957740048,0.9709313870291122,0.009341208744892637,0.009620874213856836,81.81818181818181,100.79644653020105
uci_spect_heart,rf,mutual_info,16,0.9802142089427314,0.9650691116422264,0.01514509730050495,0.015693277422104034,72.72727272727273,100.18785921345193
uci_spect_heart,rf,relieff,14,0.9745270415668024,0.9548304684784892,0.019696573088313185,0.020628345804359842,63.63636363636363,99.12494286119222
uci_spect_heart,xgb,mrmr,16,0.9708974029374644,0.971500462452788,-0.0006030595153235785,-0.0006207506209528803,72.72727272727273,102.05306125664247
uci_spect_heart,xgb,shap,16,0.9738314422192352,0.964468829490687,0.009362612728548214,0.009707532729173204,72.72727272727273,101.3144103787996
uci_spect_heart,xgb,mutual_info,14,0.961181873754039,0.9549138158708343,0.006268057883204614,0.006564003765605228,63.63636363636363,100.31068631695719
uci_spect_heart,xgb,relieff,12,0.9544810033707944,0.945881130225662,0.008599873145132442,0.009091917441127874,54.54545454545455,99.36183116239408
uci_spect_heart,svc,mrmr,19,0.9867261930868848,0.9600705331650012,0.026655659921883568,0.02776427252069659,86.36363636363636,101.21658021078093
