dataset,model,selection_type,k,pr_auc,roc_auc,recall,precision,f1,time
kaggle_patient_survival,xgb,sum_0.7,34,0.7495495007621525,0.9471651622529865,0.46778148928131913,0.8734716005598557,0.6091950918222975,30743.148359775543
kaggle_patient_survival,xgb,relieff_91,91,0.7325132142458306,0.9419466023188502,0.4459888954141527,0.8654063470091092,0.5886116503026246,728.0942978858948
kaggle_patient_survival,xgb,relieff_64,64,0.641321616063712,0.9153675096829575,0.36102646971176205,0.8191289236123325,0.5011136417463057,728.0942978858948
kaggle_patient_survival,xgb,relieff_7,7,0.09263100151410107,0.5239858902481163,0.00015785319652722967,0.2,0.0003154574132492113,728.0942978858948
kaggle_patient_survival,xgb,sum_0.5,17,0.696469713486912,0.9324930233541753,0.4170890424196177,0.8360177951309682,0.5565023336476024,30743.148359775543
kaggle_patient_survival,xgb,sum_0.6,25,0.7312185862128145,0.9421222926557951,0.44820170795662406,0.8605077240913491,0.5893326877344356,30743.148359775543
kaggle_patient_survival,xgb,relieff_57,57,0.5695926912369341,0.8971259155358698,0.29706575096850296,0.759893101189989,0.4270360312351906,728.0942978858948
kaggle_patient_survival,xgb,relieff_71,71,0.691715559086354,0.9293747466450244,0.40982492758827493,0.8452489802406221,0.5519815765734235,728.0942978858948
kaggle_patient_survival,xgb,relieff_66,66,0.6691159152128362,0.9239685462252274,0.39134662741533466,0.8181318846594655,0.5294123681919565,728.0942978858948
kaggle_patient_survival,xgb,mutual_info_25,25,0.6854031363731645,0.9273053155858424,0.40192790373199366,0.8423113184208754,0.5441600284502988,46.99654197692871
kaggle_patient_survival,xgb,sum_0.8,44,0.7589444767688626,0.9489872369151406,0.47378539695839594,0.8789701249462194,0.6156377850147352,30743.148359775543
kaggle_patient_survival,xgb,sum_0.95,66,0.7706249738024746,0.951973635303391,0.4872112726633425,0.8888554345302199,0.6292983277213655,30743.148359775543
kaggle_patient_survival,xgb,sum_0.9,57,0.7663859935524462,0.9504927006592544,0.48262779438187253,0.8897419539115244,0.6256481958951291,30743.148359775543
kaggle_patient_survival,svc,max_0.1,50,0.4823139336702641,0.8721001009867866,0.2029388624345551,0.7093805595100662,0.3155512359179311,3362.455757856369
kaggle_patient_survival,svc,max_0.05,72,0.4878319707623645,0.8741821148870988,0.2057817162108749,0.7067229378450592,0.3187061906257516,3362.455757856369
kaggle_patient_survival,svc,full,108,0.49173927246896404,0.8769220305422728,0.2113088224475724,0.715518305181515,0.32621803627749996,0.0
kaggle_patient_survival,svc,max_0.15,40,0.47755482100736757,0.8712154997021541,0.19883405589200148,0.7063775152640709,0.31018102486303933,3362.455757856369
kaggle_patient_survival,svc,max_0.01,95,0.4913859888260791,0.8768805004640466,0.21083501348485245,0.7135818946467058,0.32544818305846585,3362.455757856369
kaggle_patient_survival,svc,mrmr_50,50,0.4665132525506996,0.8589513045262102,0.1762494529376779,0.726084482904848,0.28351126124452997,4736.634669065476
kaggle_patient_survival,svc,mrmr_54,54,0.4679225489474296,0.8593861299454751,0.17751265256960316,0.73175397709922,0.28551101788842925,4736.634669065476
kaggle_patient_survival,svc,mrmr_40,40,0.4488729655734244,0.8431572847696582,0.15903510051607772,0.7214110754978553,0.26050704414730463,4736.634669065476
kaggle_patient_survival,svc,mrmr_20,20,0.44531919545528964,0.836156132738046,0.1468755416072847,0.7216804328251436,0.2439040714830171,4736.634669065476
kaggle_patient_survival,svc,mrmr_15,15,0.44125752324286144,0.8353843595007305,0.14719187143318485,0.7132705078803542,0.24385642382064598,4736.634669065476
kaggle_patient_survival,svc,max_0.5,9,0.3945457911555144,0.8338152761623379,0.13218746376296583,0.6556263127656218,0.21992004578871943,3362.455757856369
kaggle_patient_survival,svc,max_0.25,25,0.46256119984048627,0.8626427518202815,0.18304150441826855,0.6973801150314005,0.28985342312748874,3362.455757856369
kaggle_patient_survival,svc,mrmr_38,38,0.4487136794383123,0.8425207150627708,0.15745631917766717,0.7190018038061894,0.2582150702739098,4736.634669065476
kaggle_patient_survival,svc,mrmr_28,28,0.44520914532179,0.8417161014063831,0.15398205261523842,0.7210516632586648,0.2536222776198752,4736.634669065476
kaggle_patient_survival,svc,mrmr_25,25,0.44519830631769064,0.8414913070179384,0.15303431000322937,0.7200795445295851,0.25230025768016145,4736.634669065476
kaggle_patient_survival,svc,mrmr_9,9,0.426776980824933,0.8230073866098768,0.11876458053567843,0.7266203955372419,0.20408175144296142,4736.634669065476
kaggle_patient_survival,svc,mrmr_95,95,0.4839851675438066,0.8681957356810697,0.1964637642127103,0.7245968899223657,0.30902337254108186,4736.634669065476
kaggle_patient_survival,svc,mrmr_67,67,0.46880221061377847,0.8608254716265034,0.17814468878855777,0.7283700141872617,0.2861385455309029,4736.634669065476
kaggle_patient_survival,svc,mutual_info_20,20,0.4405599802780419,0.8421262749094159,0.1691441887954155,0.6832147369019458,0.27103933593432916,46.99654197692871
kaggle_patient_survival,svc,mutual_info_28,28,0.4469165768372066,0.8460315247553982,0.17277605918123318,0.6894601967731432,0.27619240713201126,46.99654197692871
kaggle_patient_survival,svc,mutual_info_15,15,0.4400638760935186,0.842012973354531,0.1686701304595573,0.6835221869044708,0.27043251832707593,46.99654197692871
kaggle_patient_survival,svc,mutual_info_25,25,0.4440937984353076,0.8449502852489055,0.16914294192972418,0.6855262914868347,0.27125782692247713,46.99654197692871
kaggle_patient_survival,svc,mutual_info_40,40,0.4585076789666651,0.8583775624256331,0.18162007753010867,0.696990392024085,0.28806427053965267,46.99654197692871
kaggle_patient_survival,svc,mutual_info_38,38,0.45412659310378184,0.8506077950172835,0.17956736254240901,0.697640988789441,0.28546828221755033,46.99654197692871
kaggle_patient_survival,svc,mrmr_72,72,0.4694283644451461,0.861249837346247,0.1778286083357959,0.7309259810178048,0.28594223311844297,4736.634669065476
kaggle_patient_survival,svc,relieff_28,28,0.15063127285215477,0.6567304801081489,0.0,0.0,0.0,728.0942978858948
kaggle_patient_survival,svc,mutual_info_67,67,0.481590536230087,0.8710109605567297,0.20104325252396787,0.7080506660714502,0.31314813836367306,46.99654197692871
kaggle_patient_survival,svc,relieff_25,25,0.14827540157711863,0.652886420858003,0.0,0.0,0.0,728.0942978858948
kaggle_patient_survival,svc,mutual_info_95,95,0.4899925648026258,0.8756082364495793,0.2092559827733036,0.7132112502338019,0.32354141419179505,46.99654197692871
kaggle_patient_survival,svc,relieff_20,20,0.12626247382628855,0.6085594971840734,0.0,0.0,0.0,728.0942978858948
kaggle_patient_survival,svc,mutual_info_72,72,0.4831091702140699,0.8727199997088164,0.20135958234986803,0.7056685669516533,0.31329474226696197,46.99654197692871
kaggle_patient_survival,svc,mutual_info_54,54,0.4768376103811852,0.8703646791887856,0.19677996935204128,0.7000534260054131,0.3071615131473445,46.99654197692871
kaggle_patient_survival,svc,mutual_info_9,9,0.4224715648449758,0.8346166695754172,0.14956091624678464,0.669335765947689,0.24431093567686032,46.99654197692871
kaggle_patient_survival,svc,relieff_15,15,0.10690902146781951,0.5530116431449674,0.0,0.0,0.0,728.0942978858948
kaggle_patient_survival,svc,mutual_info_50,50,0.475945895759862,0.8688655620872497,0.194885232247438,0.7024193042290087,0.305071652442421,46.99654197692871
kaggle_patient_survival,svc,relieff_95,95,0.4768261507168696,0.8661012071240528,0.19788593922028502,0.700553443483767,0.30850352562034294,728.0942978858948
kaggle_patient_survival,svc,relieff_40,40,0.3046167853182656,0.7822932733640725,0.009633907764357347,0.6442343604108309,0.01897274595885134,728.0942978858948
kaggle_patient_survival,svc,relieff_50,50,0.3296917843418668,0.8080185169788766,0.00821235618962832,0.68,0.016227582063075906,728.0942978858948
kaggle_patient_survival,svc,relieff_38,38,0.22624749306532793,0.7202261787661556,0.0,0.0,0.0,728.0942978858948
kaggle_patient_survival,svc,relieff_72,72,0.460782198338111,0.8594305757510045,0.1846190388909878,0.6906916584465702,0.29124531107138013,728.0942978858948
kaggle_patient_survival,svc,sum_0.5,15,0.45034772375827004,0.8469138541524488,0.17435533926592034,0.6922066282807282,0.27837759374848214,3362.455757856369
kaggle_patient_survival,svc,sum_0.6,20,0.46018737111767277,0.8596044907309232,0.18098854005743065,0.6974782577569597,0.28728299823750586,3362.455757856369
kaggle_patient_survival,svc,relieff_54,54,0.3637181503996666,0.8259942669773508,0.11292077041337338,0.6114548635004043,0.19054612477326532,728.0942978858948
kaggle_patient_survival,svc,relieff_67,67,0.46013730784738305,0.8593148919454929,0.18509297254027687,0.6881013185638956,0.29159636505304937,728.0942978858948
kaggle_patient_survival,svc,relieff_9,9,0.09970909458956977,0.5345944733784945,0.0,0.0,0.0,728.0942978858948
kaggle_patient_survival,svc,sum_0.8,38,0.4772713291465836,0.8711243228784049,0.19757073157350707,0.7049457757246318,0.3084980577773341,3362.455757856369
kaggle_patient_survival,svc,sum_0.95,67,0.4876321143383645,0.8740161108980434,0.205939444720833,0.7061556537740413,0.31882844787089204,3362.455757856369
kaggle_patient_survival,svc,sum_0.9,54,0.48423588510593046,0.8724444926200974,0.2035701505340949,0.7120403909332389,0.31657361759360175,3362.455757856369
kaggle_patient_survival,svc,sum_0.7,28,0.463663784693687,0.8636950035731481,0.1824108397515745,0.6929761604664109,0.28867721143667924,3362.455757856369
uci_android_permissions,logreg,max_0.25,3,0.9215894875316035,0.9473857035338696,0.9312074829931973,0.9030367892082471,0.9169037984254486,1000.0670943260192
uci_android_permissions,logreg,mrmr_10,10,0.9720740852583447,0.9756240973535932,0.9573979591836735,0.9116749609119129,0.9339674108253337,907.713042974472
uci_android_permissions,logreg,full,86,0.9905517050481076,0.9898662775661311,0.9676020408163264,0.9561453610745001,0.9618324942390096,0.0
uci_android_permissions,logreg,max_0.05,13,0.98152220925259,0.982799555106109,0.9531462585034014,0.9424259735378431,0.9477426658209531,1000.0670943260192
uci_android_permissions,logreg,max_0.1,9,0.97818212935963,0.9799933600095315,0.9451530612244898,0.9296675918304835,0.9373360094267946,1000.0670943260192
uci_android_permissions,logreg,max_0.15,5,0.9626418490590201,0.9692433498388675,0.9369897959183673,0.8931782622992348,0.914556613604673,1000.0670943260192
uci_android_permissions,logreg,max_0.01,46,0.9898019310082249,0.9891623768259974,0.9654761904761905,0.9537218195759826,0.9595551869364585,1000.0670943260192
uci_android_permissions,logreg,max_0.5,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,1000.0670943260192
uci_android_permissions,logreg,mrmr_1,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,907.713042974472
uci_android_permissions,logreg,mrmr_13,13,0.9804934735567578,0.9815015241466085,0.9505952380952382,0.9308159231361062,0.9405919735728849,907.713042974472
uci_android_permissions,logreg,mutual_info_10,10,0.9701662202010752,0.9735350430219076,0.9508503401360544,0.9120918460830832,0.9310587043965661,11.786435842514038
uci_android_permissions,logreg,mutual_info_1,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,11.786435842514038
uci_android_permissions,logreg,mrmr_9,9,0.9687594484712241,0.9729271642445957,0.9509353741496598,0.913658731824107,0.9319172718530865,907.713042974472
uci_android_permissions,logreg,mrmr_5,5,0.9588325330456657,0.9686500005811809,0.9526360544217687,0.9011497395684589,0.9261742366304283,907.713042974472
uci_android_permissions,logreg,mrmr_6,6,0.9666437756985022,0.9721461662409515,0.9526360544217687,0.9011497395684589,0.9261742366304283,907.713042974472
uci_android_permissions,logreg,mrmr_3,3,0.9411678298126341,0.9607512633417314,0.930952380952381,0.907277634747184,0.9189608767259865,907.713042974472
uci_android_permissions,logreg,mrmr_46,46,0.9850362192821063,0.9854264377686144,0.9612244897959183,0.9450948716259477,0.9530798050971004,907.713042974472
uci_android_permissions,logreg,mrmr_18,18,0.9810884808919373,0.9813589713971875,0.9485544217687074,0.9315359201530165,0.9399570869626105,907.713042974472
uci_android_permissions,logreg,mrmr_32,32,0.9838199469567124,0.9839032174168258,0.9596088435374149,0.9409898331406762,0.9501967028424744,907.713042974472
uci_android_permissions,logreg,mrmr_45,45,0.9850565044049938,0.9854394416886789,0.9610544217687075,0.9448526830821192,0.9528714260600643,907.713042974472
uci_android_permissions,logreg,mutual_info_3,3,0.9411678298126341,0.9607512633417314,0.930952380952381,0.907277634747184,0.9189608767259865,11.786435842514038
uci_android_permissions,logreg,mutual_info_18,18,0.9799739072251856,0.9805918490847855,0.9395408163265305,0.9299775517075549,0.9347275682187695,11.786435842514038
uci_android_permissions,logreg,relieff_1,1,0.5179947597193977,0.5325505917873343,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,logreg,mutual_info_46,46,0.9845604619169828,0.9844963850555173,0.961309523809524,0.9368658151059851,0.9489218722318615,11.786435842514038
uci_android_permissions,logreg,mutual_info_6,6,0.9666437756985022,0.9721461662409515,0.9526360544217687,0.9011497395684589,0.9261742366304283,11.786435842514038
uci_android_permissions,logreg,mutual_info_9,9,0.9693402089019154,0.9735281596619852,0.9509353741496598,0.9110563163988337,0.9305598019559941,11.786435842514038
uci_android_permissions,logreg,mutual_info_32,32,0.9811286266964274,0.9815566455116862,0.9599489795918366,0.9324605623555386,0.9459917112174198,11.786435842514038
uci_android_permissions,logreg,mutual_info_13,13,0.974071794077114,0.9763783247173283,0.9545918367346939,0.9132882016481656,0.9334769012138974,11.786435842514038
uci_android_permissions,logreg,mutual_info_5,5,0.9624170717558037,0.9688551029125876,0.9312925170068027,0.8960977300788773,0.9133544596101068,11.786435842514038
uci_android_permissions,logreg,mutual_info_45,45,0.984478777059811,0.9843999998547048,0.9612244897959185,0.9365504381928915,0.9487187188446855,11.786435842514038
uci_android_permissions,logreg,relieff_9,9,0.5215266425135496,0.5361825358080011,0.9998299319727891,0.5182028592037297,0.682613040823829,91.03097581863403
uci_android_permissions,logreg,relieff_13,13,0.5217989951379105,0.5367760121989846,0.9998299319727891,0.518477341417325,0.6828510590643848,91.03097581863403
uci_android_permissions,logreg,relieff_18,18,0.5375845261553689,0.5530556306247403,0.9997448979591838,0.5210536732504506,0.6850613871292349,91.03097581863403
uci_android_permissions,logreg,relieff_5,5,0.5215251912653448,0.5361789034280949,0.9998299319727891,0.5182028592037297,0.682613040823829,91.03097581863403
uci_android_permissions,logreg,relieff_6,6,0.5215266037004522,0.536182463160403,0.9998299319727891,0.5182028592037297,0.682613040823829,91.03097581863403
uci_android_permissions,logreg,relieff_46,46,0.6491989731732509,0.6765702959953738,0.22976190476190478,0.8824757840628201,0.36447250528596337,91.03097581863403
uci_android_permissions,logreg,relieff_32,32,0.5957178108686373,0.6203624679260854,0.9711734693877551,0.542078533609238,0.6957881239679518,91.03097581863403
uci_android_permissions,logreg,relieff_45,45,0.6431877764800082,0.6743049622668376,0.9518707482993196,0.5586993620525256,0.7041161825055474,91.03097581863403
uci_android_permissions,logreg,relieff_10,10,0.5215493450422064,0.5362249983291053,0.9998299319727891,0.518225717247013,0.6826328620607324,91.03097581863403
uci_android_permissions,logreg,relieff_3,3,0.5212933979068481,0.535978686647662,0.9998299319727891,0.5181343469221562,0.6825536009317645,91.03097581863403
uci_android_permissions,logreg,sum_0.8,18,0.9846596890702648,0.9852928206737628,0.9581632653061225,0.944930502345686,0.9514887832678429,1000.0670943260192
uci_android_permissions,logreg,sum_0.5,3,0.9215894875316035,0.9473857035338696,0.9312074829931973,0.9030367892082471,0.9169037984254486,1000.0670943260192
uci_android_permissions,logreg,sum_0.95,45,0.9896704505783029,0.9890774699456886,0.9656462585034014,0.9536499242088119,0.9596032687156055,1000.0670943260192
uci_android_permissions,logreg,sum_0.9,32,0.9885097511294886,0.9883256762764908,0.9637755102040817,0.9528523028520247,0.9582709529093257,1000.0670943260192
uci_android_permissions,logreg,sum_0.7,10,0.9783419749816605,0.9801066539388076,0.9456632653061225,0.9297012274833876,0.9376041619151503,1000.0670943260192
uci_android_permissions,logreg,sum_0.6,6,0.9650381786910088,0.970366009496494,0.9334183673469388,0.911877910644446,0.9225172130063812,1000.0670943260192
uci_android_permissions,dt,full,86,0.9928558910414871,0.9926627197226605,0.9516156462585034,0.9673248937415906,0.9594016786432746,0.0
uci_android_permissions,dt,max_0.05,10,0.9848453647716543,0.9858653382326873,0.9542517006802722,0.9389382937290384,0.9465240212730872,1025.1930956840515
uci_android_permissions,dt,max_0.25,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,1025.1930956840515
uci_android_permissions,dt,max_0.15,4,0.9575420601299063,0.9677259594568286,0.9611394557823129,0.8940190584788894,0.9263626509942136,1025.1930956840515
uci_android_permissions,dt,max_0.5,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,1025.1930956840515
uci_android_permissions,dt,max_0.1,8,0.980674738725033,0.9828048402188727,0.9596938775510203,0.9324373082761387,0.9458589981925858,1025.1930956840515
uci_android_permissions,dt,mrmr_1,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,907.713042974472
uci_android_permissions,dt,mrmr_13,13,0.9861498893315138,0.9870579030416096,0.9629251700680271,0.9394567784169734,0.951038350332864,907.713042974472
uci_android_permissions,dt,mrmr_10,10,0.9803619032965483,0.9823325036977628,0.9654761904761905,0.9211592569566477,0.9427897358302456,907.713042974472
uci_android_permissions,dt,mrmr_4,4,0.9543256079967092,0.9671320290183566,0.9613945578231291,0.8881458110181789,0.9233170395414476,907.713042974472
uci_android_permissions,dt,mrmr_19,19,0.9891770689607438,0.9897195112560189,0.9613095238095237,0.9507380709741972,0.9559873373018825,907.713042974472
uci_android_permissions,dt,max_0.01,19,0.9919454467690381,0.991854151955528,0.9529761904761905,0.96388045364397,0.9583945887446781,1025.1930956840515
uci_android_permissions,dt,mrmr_2,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,907.713042974472
uci_android_permissions,dt,mrmr_6,6,0.9715834981339541,0.9757253499434801,0.9566326530612244,0.9060301133338097,0.930639733469158,907.713042974472
uci_android_permissions,dt,mrmr_8,8,0.9773334859979425,0.9798825360985916,0.957482993197279,0.9231961849900291,0.9400192967136819,907.713042974472
uci_android_permissions,dt,mrmr_9,9,0.977387612453834,0.9799789031375046,0.957482993197279,0.9231961849900291,0.9400192967136819,907.713042974472
uci_android_permissions,dt,mutual_info_13,13,0.9849147591080779,0.9856814308380336,0.9368197278911564,0.9476313153289059,0.9421822319866031,11.786435842514038
uci_android_permissions,dt,mutual_info_1,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,11.786435842514038
uci_android_permissions,dt,mutual_info_19,19,0.9878469363676052,0.988326057676381,0.9507653061224488,0.9475551952042547,0.9491518074159119,11.786435842514038
uci_android_permissions,dt,mutual_info_10,10,0.9814286604514532,0.9826244017470295,0.9553571428571429,0.9276130421614935,0.9412717567041126,11.786435842514038
uci_android_permissions,dt,relieff_19,19,0.5361256056881475,0.5514885674474831,0.9997448979591838,0.5203620986903263,0.684463280371685,91.03097581863403
uci_android_permissions,dt,mutual_info_8,8,0.976565857338497,0.9788322152867982,0.9594387755102041,0.9109629655266367,0.9345680058658108,11.786435842514038
uci_android_permissions,dt,mutual_info_2,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,11.786435842514038
uci_android_permissions,dt,mutual_info_6,6,0.9715834981339541,0.9757253499434801,0.9566326530612244,0.9060301133338097,0.930639733469158,11.786435842514038
uci_android_permissions,dt,mutual_info_4,4,0.9543256079967092,0.9671320290183566,0.9613945578231291,0.8881458110181789,0.9233170395414476,11.786435842514038
uci_android_permissions,dt,relieff_2,2,0.5211563111356801,0.5357215504740982,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,sum_0.8,6,0.9694989073068218,0.9754716100451286,0.9612244897959183,0.9135432383104781,0.9367685121919227,1025.1930956840515
uci_android_permissions,dt,relieff_8,8,0.5211591447403171,0.5357270353677567,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,mutual_info_9,9,0.9792730186649855,0.9811968401200721,0.9553571428571429,0.9276130421614935,0.9412717567041126,11.786435842514038
uci_android_permissions,dt,relieff_13,13,0.5211591447403171,0.5357270353677567,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,relieff_1,1,0.5179947597193977,0.5325505917873343,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,relieff_10,10,0.5211591447403171,0.5357270353677567,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,sum_0.7,4,0.9575420601299063,0.9677259594568286,0.9611394557823129,0.8940190584788894,0.9263626509942136,1025.1930956840515
uci_android_permissions,dt,relieff_4,4,0.521158204797034,0.5357252555016027,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,sum_0.6,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,1025.1930956840515
uci_android_permissions,dt,sum_0.5,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,1025.1930956840515
uci_android_permissions,dt,relieff_9,9,0.5211591447403171,0.5357270353677567,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,sum_0.95,13,0.9893139243141172,0.9895115393444863,0.9504251700680271,0.9585953136414386,0.954484420309291,1025.1930956840515
uci_android_permissions,dt,relieff_6,6,0.5211591447403171,0.5357270353677567,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,dt,sum_0.9,9,0.9836817789987554,0.9847941130745335,0.9583333333333333,0.933667153578386,0.9458257755401925,1025.1930956840515
uci_android_permissions,rf,max_0.1,4,0.9543256079967092,0.9671320290183566,0.9613945578231291,0.8881458110181789,0.9233170395414476,32670.92814707756
uci_android_permissions,rf,mrmr_2,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,907.713042974472
uci_android_permissions,rf,max_0.5,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,32670.92814707756
uci_android_permissions,rf,mrmr_1,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,907.713042974472
uci_android_permissions,rf,max_0.15,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,32670.92814707756
uci_android_permissions,rf,max_0.25,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,32670.92814707756
uci_android_permissions,rf,mrmr_3,3,0.941198745560396,0.9608688071554978,0.9614795918367346,0.8859270460097974,0.9221550552627942,907.713042974472
uci_android_permissions,rf,mutual_info_1,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,11.786435842514038
uci_android_permissions,rf,mutual_info_2,2,0.8870859154946379,0.9270635913485428,0.930952380952381,0.907277634747184,0.9189608767259865,11.786435842514038
uci_android_permissions,rf,mrmr_4,4,0.9543256079967092,0.9671320290183566,0.9613945578231291,0.8881458110181789,0.9233170395414476,907.713042974472
uci_android_permissions,rf,mutual_info_3,3,0.941198745560396,0.9608688071554978,0.9614795918367346,0.8859270460097974,0.9221550552627942,11.786435842514038
uci_android_permissions,rf,relieff_3,3,0.5212933979068481,0.535978686647662,0.9998299319727891,0.5181343469221562,0.6825536009317645,91.03097581863403
uci_android_permissions,rf,relieff_10,10,0.5215493644701449,0.5362250709767034,0.9998299319727891,0.518225717247013,0.6826328620607324,91.03097581863403
uci_android_permissions,rf,relieff_2,2,0.5211563111356801,0.5357215504740982,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,rf,relieff_1,1,0.5179947597193977,0.5325505917873343,0.9998299319727891,0.5179976348287811,0.6824348883903414,91.03097581863403
uci_android_permissions,rf,relieff_29,29,0.588843633132328,0.60518792843921,0.1431122448979592,0.8320295734573104,0.2441593463488625,91.03097581863403
uci_android_permissions,rf,mutual_info_4,4,0.9543256079967092,0.9671320290183566,0.9613945578231291,0.8881458110181789,0.9233170395414476,11.786435842514038
uci_android_permissions,rf,relieff_25,25,0.5831659602580641,0.5965756828147748,0.14226190476190476,0.8282763274488427,0.2427599778316322,91.03097581863403
uci_android_permissions,rf,relieff_18,18,0.5376317201001497,0.5531395749243739,0.9997448979591838,0.5210766418322237,0.6850812771901369,91.03097581863403
uci_android_permissions,rf,sum_0.5,1,0.7896994905310544,0.8583979533718656,0.9437074829931973,0.8069114798657153,0.8699591042724851,32670.92814707756
uci_android_permissions,rf,relieff_8,8,0.5215266619329276,0.5361826084555992,0.9998299319727891,0.5182028592037297,0.682613040823829,91.03097581863403
uci_android_permissions,rf,sum_0.6,3,0.941198745560396,0.9608688071554978,0.9614795918367346,0.8859270460097974,0.9221550552627942,32670.92814707756
uci_android_permissions,rf,relieff_6,6,0.5215266231027262,0.536182535808001,0.9998299319727891,0.5182028592037297,0.682613040823829,91.03097581863403
uci_android_permissions,rf,sum_0.7,6,0.9691347041774675,0.9749973483626684,0.9619897959183673,0.9119106200912658,0.9362749570803339,32670.92814707756
uci_android_permissions,rf,relieff_4,4,0.5214577534860539,0.5360536589689271,0.9998299319727891,0.5181343469221562,0.6825536009317645,91.03097581863403
uci_android_permissions,rf,max_0.01,25,0.996744714482482,0.9967989652076124,0.975,0.9821002373000359,0.9785353339473728,32670.92814707756
uci_android_permissions,rf,max_0.05,8,0.9795608752536145,0.9819977980513007,0.9593537414965987,0.9346465045572346,0.9468324796344305,32670.92814707756
uci_android_permissions,rf,full,86,0.9971716427736782,0.9972029221769869,0.9769557823129252,0.9875407095006944,0.9822148250081634,0.0
uci_android_permissions,rf,mrmr_10,10,0.9821970397317756,0.984072922206046,0.9661564625850341,0.9266891118700956,0.9460072430061806,907.713042974472
uci_android_permissions,rf,mrmr_29,29,0.9931690968493904,0.9936733022982793,0.969982993197279,0.9686678606629335,0.9693200987759386,907.713042974472
uci_android_permissions,rf,mrmr_25,25,0.9929074935153702,0.9934409571175757,0.9695578231292517,0.9670120088515924,0.9682788088702938,907.713042974472
uci_android_permissions,rf,mrmr_18,18,0.9919701894880173,0.9925444131091137,0.9656462585034014,0.9597780886789451,0.9626961626202238,907.713042974472
uci_android_permissions,rf,mutual_info_10,10,0.9832549398238252,0.9844311293505014,0.9633503401360544,0.9280049019396881,0.9453438194709427,11.786435842514038
uci_android_permissions,rf,mutual_info_18,18,0.991363745871368,0.9919594183252114,0.9629251700680271,0.959505771450611,0.9612066936944516,11.786435842514038
uci_android_permissions,rf,mutual_info_25,25,0.9922267809285105,0.9927693482348087,0.9659863945578232,0.9633667621025122,0.9646700007126032,11.786435842514038
uci_android_permissions,rf,mrmr_6,6,0.9718888007531532,0.976029834189122,0.9563775510204081,0.9073228178728915,0.9312001964418624,907.713042974472
uci_android_permissions,rf,mrmr_8,8,0.9785324253032662,0.9809812402107362,0.959013605442177,0.9256527708267079,0.9420325223122428,907.713042974472
uci_android_permissions,rf,mutual_info_29,29,0.9927029587608803,0.9932030543956156,0.9673469387755101,0.9648864738410875,0.9661105666478434,11.786435842514038
uci_android_permissions,rf,mutual_info_8,8,0.9776171880023419,0.9798058928825695,0.9593537414965987,0.9142028450390148,0.9362298730134496,11.786435842514038
uci_android_permissions,rf,mutual_info_6,6,0.9718893179757415,0.9760311781696872,0.9563775510204081,0.9073228178728915,0.9312001964418624,11.786435842514038
uci_android_permissions,rf,sum_0.8,10,0.9867696290967711,0.9877254254969822,0.9554421768707483,0.9459748092831222,0.9506749193525004,32670.92814707756
